C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_10_135.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_10_135.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_10_135.jpg,0,0,0,0.7267974
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_10_218.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_10_218.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_10_218.jpg,0,0,0,0.7209533
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_10_307.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_10_307.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_10_307.jpg,0,0,0,0.7151564
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_10_396.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_10_396.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_10_396.jpg,0,0,0,0.7079754
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_10_483.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_10_483.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_10_483.jpg,0,0,0,0.7022824
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_10_573.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_10_573.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_10_573.jpg,0,0,0,0.6952306
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_10_661.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_10_661.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_10_661.jpg,0,0,0,0.6896403
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_10_747.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_10_747.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_10_747.jpg,0,0,0,0.6840948
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_10_831.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_10_831.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_10_831.jpg,0,0,0,0.6772256
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_10_918.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_10_918.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_10_918.jpg,0,0,0,0.6717799
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_11_004.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_11_004.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_11_004.jpg,0,0,0,0.6663779
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_11_087.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_11_087.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_11_087.jpg,0,0,0,0.6610193
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_11_172.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_11_172.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_11_172.jpg,0,0,0,0.6543816
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_11_256.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_11_256.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_11_256.jpg,0,0,0,0.6491195
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_11_322.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_11_322.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_11_322.jpg,0,0,0,0.6452006
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_11_406.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_11_406.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_11_406.jpg,0,0,0,0.6400121
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_11_499.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_11_499.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_11_499.jpg,0,0,0,0.6335853
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_11_581.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_11_581.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_11_581.jpg,0,0,0,0.6284902
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_11_672.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_11_672.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_11_672.jpg,0,0,0,0.622179
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_11_753.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_11_753.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_11_753.jpg,0,0,0,0.6171756
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_11_842.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_11_842.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_11_842.jpg,0,0,0,0.6122125
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_11_929.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_11_929.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_11_929.jpg,0,0,0,0.6060647
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_12_017.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_12_017.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_12_017.jpg,0,0,0,0.6011908
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_12_102.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_12_102.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_12_102.jpg,0,0,0,0.5963561
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_12_194.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_12_194.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_12_194.jpg,0,0,0,0.5903673
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_12_275.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_12_275.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_12_275.jpg,0,0,0,0.5856196
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_12_371.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_12_371.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_12_371.jpg,0,0,0,0.5797386
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_12_451.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_12_451.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_12_451.jpg,0,0,0,0.5750763
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_12_537.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_12_537.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_12_537.jpg,0,0,0,0.5704514
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_12_632.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_12_632.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_12_632.jpg,0,0,0,0.5647226
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_12_714.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_12_714.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_12_714.jpg,0,0,0,0.560181
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_12_808.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_12_808.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_12_808.jpg,0,0,0,0.5556758
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_12_892.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_12_892.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_12_892.jpg,0,0,0,0.5500953
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_12_978.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_12_978.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_12_978.jpg,0,0,0,0.5456712
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_13_068.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_13_068.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_13_068.jpg,0,0,0,0.5412826
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_13_155.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_13_155.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_13_155.jpg,0,0,0,0.5358465
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_13_235.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_13_235.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_13_235.jpg,0,0,0,0.531537
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_13_329.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_13_329.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_13_329.jpg,0,0,0,0.5261986
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_13_426.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_13_426.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_13_426.jpg,0,0,0,0.5219665
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_13_508.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_13_508.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_13_508.jpg,0,0,0,0.5177686
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_13_596.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_13_596.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_13_596.jpg,0,0,0,0.5125684
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_13_676.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_13_676.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_13_676.jpg,0,0,0,0.5084458
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_13_763.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_13_763.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_13_763.jpg,0,0,0,0.5043563
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_13_848.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_13_848.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_13_848.jpg,0,0,0,0.5002998
C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\center_2019_07_19_23_13_13_931.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\left_2019_07_19_23_13_13_931.jpg,C:\Users\CGM Consulting\Desktop\Self Driving Car Project\Udacity Simulator\Self Driving Car Udacity\Data\IMG\right_2019_07_19_23_13_13_931.jpg,0,0,0,0.495275
